step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
102,TRANSFER,9713.071445790541,C103631,92229.13653176866,83337.3839697449,C203631,58167.2137015266,68575.84233704474,0,0
7,PAYMENT,14429.716208509693,C103632,63283.45217079694,49325.75748592254,C203632,153778.33777869112,168684.37680505114,0,0
390,TRANSFER,828.6986714629618,C103633,172949.7983772639,171848.2702910115,C203633,100032.08352351343,101674.20827306704,0,0
5,TRANSFER,1522.4593037709164,C103634,71863.19072303126,70641.75395143386,C203634,191101.75254382874,192334.2255586129,0,0
352,CASH_OUT,335.6502700972435,C103635,3636.7851963559074,2613.3308120328666,C203635,43203.18931460838,43357.63093358613,0,0
689,PAYMENT,3696.153856365033,C103636,50714.729815525425,47069.71542018246,C203636,20633.36935408733,24643.49510219255,0,0
232,CASH_OUT,18185.26613043174,C103637,36560.37643850232,18825.392673928578,M203637,162758.953789807,181234.8432602921,0,0
228,PAYMENT,11668.396902008817,C103638,114469.1005585182,103469.49650246715,C203638,153670.6389640349,166154.23789462578,0,0
253,TRANSFER,8505.670833899645,C103639,128024.74701560616,119528.69993290349,C203639,36966.93209399899,45819.90582890186,0,0
110,CASH_OUT,3119.9221732877036,C103640,64682.97288742342,61250.77402966926,C203640,113658.49470820917,116120.52757073258,0,0
286,PAYMENT,42.95434112722261,C103641,190502.35854650172,191152.07524726327,C203641,185703.58986300582,185609.40627147618,0,0
458,CASH_OUT,13298.840742214,C103642,156735.88354976132,143494.4038752654,C203642,112217.76594288328,126019.80116766795,0,0
214,PAYMENT,71.47307415038405,C103643,176482.70893708486,176651.50132222753,C203643,178270.10185753295,178242.344415825,0,0
635,PAYMENT,4663.670186679374,C103644,82934.4788372444,77463.253029331,C203644,13587.30493129514,17647.95326693281,0,0
189,CASH_OUT,670.2130988502036,C103645,10123.031330854637,8945.523373362015,C203645,43697.63823825363,44124.64540427559,0,0
152,PAYMENT,2952.5654656045854,C103646,146233.25378837236,142241.6989975593,M203646,137235.05259593477,140779.69977579048,0,0
433,CASH_OUT,1223.4346864236645,C103647,195946.9626018878,194892.32110423772,C203647,129665.07046535851,131290.80473445202,0,0
708,TRANSFER,1204.8852650317392,C103648,29961.206084054436,28523.47154175532,C203648,85814.17551535204,87531.28901134589,0,0
395,TRANSFER,4861.348976658261,C103649,1094.031976588994,-3755.328227303963,C203649,64052.76161398006,68492.56900116314,0,0
469,TRANSFER,697.2500929816239,C103650,154305.0730211324,153542.21575463872,C203650,92428.30290537793,92969.56352248331,0,0
696,TRANSFER,14923.605884478953,C103651,93125.62358809276,77939.48995856018,C203651,63471.03497203732,78138.51495393617,0,0
371,PAYMENT,951.8022487726187,C103652,84732.55946195195,83177.6317658415,C203652,23621.829495206435,24603.739934698617,0,0
3,TRANSFER,2801.0790479814896,C103653,147198.8036143006,144836.3629053578,C203653,83342.96938540226,85465.56710896389,0,0
546,CASH_OUT,783.4975982055049,C103654,123595.30011129065,123066.97738518017,C203654,125006.42509342406,125145.87818306022,0,0
214,CASH_OUT,11838.82714456145,C103655,1375.5436199050175,-10624.133335474153,C203655,154027.75092280062,165792.45352249942,0,0
743,CASH_IN,622.5233849863697,C103656,114372.03254923374,114140.92746237728,C203656,119891.19260683491,120591.96128814,0,0
212,CASH_OUT,39010.86015946305,C103657,129618.72302550352,90540.7295269056,M203657,25636.20738730348,64976.11648080294,0,0
658,CASH_OUT,3875.222141243508,C103658,48632.868904204865,45614.64324874461,C203658,85021.49605083524,88545.46156243482,0,0
498,PAYMENT,3274.614322484182,C103659,3902.0935293266666,1409.281687982594,C203659,15289.486326012702,18504.11654466125,0,0
96,CASH_OUT,19659.272045349415,C103660,80344.45339656172,61411.39685639821,M203660,118040.91955805021,138825.44337338768,0,0
385,PAYMENT,1060.0656801581113,C103661,144333.6222177456,144016.62751177425,C203661,53913.14112417558,54382.45070635875,0,0
128,PAYMENT,13958.769759470422,C103662,181423.3604994452,167102.63970540103,C203662,128501.9244874928,142982.9792255978,0,0
617,DEBIT,4265.960888710574,C103663,60851.92437633438,56079.432066053,C203663,54411.29119345789,59027.059846788274,0,0
350,TRANSFER,1138.3437914508816,C103664,98700.30759132157,97339.94096589799,C203664,12346.361256719085,13038.384007760575,0,0
304,TRANSFER,4383.994928542307,C103665,28441.891926994067,24558.965430767854,C203665,25801.80934071865,30832.381818330505,0,0
656,CASH_OUT,10251.468822554934,C103666,136607.96772249017,126605.83638295867,C203666,188951.09264670013,199384.0556681909,0,0
498,TRANSFER,3637.0763908211948,C103667,178166.23930562838,174777.8257755744,C203667,66083.35467118544,69626.6892789831,0,0
731,TRANSFER,4065.4071874735882,C103668,19322.46987830437,15737.51674794956,C203668,71956.44632945837,76307.024227226,0,0
528,TRANSFER,2911.7093508247744,C103669,89905.96258281512,86660.92456278148,C203669,178717.9576699541,182531.29133745228,0,0
327,PAYMENT,8743.432698597575,C103670,190205.44657588325,182095.0649100101,C203670,6402.397363979073,15670.386377023424,0,0
726,CASH_OUT,2781.161593411486,C103671,94479.49937609617,91922.64368906498,C203671,173649.4424747275,176815.90807945715,0,0
464,DEBIT,3579.0264068132014,C103672,108307.72276052763,105604.85935090414,C203672,188136.32597281892,192824.46416844084,0,0
98,TRANSFER,3273.4207760663508,C103673,22716.542686319906,19671.808270584927,C203673,132501.3555369237,135532.65992925462,0,0
288,CASH_OUT,11969.862583606835,C103674,187412.0076328614,175041.1386389919,C203674,47783.070200916234,59111.821783519095,0,0
555,TRANSFER,5428.496102390291,M103675,6704.410186171362,1184.2767424185072,C203675,18917.067546813683,24735.707559105587,0,0
136,CASH_OUT,6250.133386471379,C103676,97490.01665050245,91287.46163259665,C203676,31551.864663057415,37462.59182093929,0,0
49,TRANSFER,2143.203883344057,C103677,66895.98276712363,64138.14016856544,C203677,144929.79690765328,146660.12677477396,0,0
379,DEBIT,2170.141209261404,C103678,135619.78869766532,133575.39341832732,C203678,32996.71577004186,35354.68051900594,0,0
460,CASH_OUT,13582.685133600831,M103679,169780.41006636282,156687.64258196735,C203679,65342.20344945614,78586.6101654321,0,0
683,DEBIT,63636.11594680194,C103680,141717.07986768344,77822.48881253653,C203680,84537.94436311384,147889.81361812743,0,0
80,TRANSFER,6772.8484418776015,C103681,48960.89935261474,42934.55585514145,C203681,105936.64101058253,112654.81609419682,0,0
171,CASH_OUT,3011.850682287445,C103682,48040.26186597346,44710.85588312077,C203682,103090.05687789472,105644.88865010669,0,0
46,TRANSFER,583.2514041884479,C103683,85875.00023452348,85717.70433073801,C203683,32336.049603852567,32090.70541339638,0,0
129,CASH_OUT,9419.374913913358,C103684,179047.1252220481,169101.34328881066,C203684,167296.68182686108,176970.64546961806,0,0
457,TRANSFER,6892.369255035551,C103685,162623.06087729492,155849.2045535081,C203685,83269.39812618775,89808.87469536859,0,0
374,TRANSFER,796.0494673510331,C103686,57371.35703813738,56049.25290829809,C203686,119547.81658483543,120590.65272958671,0,0
628,PAYMENT,2296.7315388935513,C103687,197693.11719025904,195392.24670400424,C203687,171325.40037197593,173596.51095465146,0,0
557,CASH_OUT,4934.432095079057,C103688,74731.21649778745,70196.32706776228,C203688,100057.79490703583,105818.52485068928,0,0
103,DEBIT,4738.665773084977,C103689,139903.01868028473,134995.10517245467,C203689,121067.9717607108,125996.87921901586,0,0
386,TRANSFER,457.3176388626915,M103690,48239.31699825752,47307.82391011038,C203690,77492.65243689025,78519.9953614394,0,0
557,TRANSFER,758.3214563870746,C103691,29910.23706481406,28971.55467853354,C203691,140500.2804835451,141965.23618869722,0,0
377,PAYMENT,37730.15362759515,C103692,81785.27278963629,43291.29839883283,M203692,26103.586248969845,63319.165933418226,0,0
231,CASH_IN,12332.458288909498,C103693,29153.542847507397,17118.295072528606,C203693,125890.54782934353,138283.75985980386,0,0
601,PAYMENT,27703.747253356527,M103694,159303.1519159531,131777.63133875438,C203694,4528.19642729596,32404.669553369156,0,0
118,PAYMENT,5252.243131745317,C103695,42440.45578365887,37635.50251232364,C203695,90121.26027077813,96263.03025223876,0,0
75,CASH_OUT,14343.113479361917,C103696,33462.25646682146,19906.78622051281,C203696,119182.74839826075,133348.77820237676,0,0
680,TRANSFER,4635.547269448687,C103697,28665.284763486932,23709.133440049412,C203697,24462.938518673473,29777.09534128072,0,0
172,CASH_OUT,17514.93346480519,C103698,186087.5271322763,168228.95004264408,C203698,51010.522754240184,68216.04733168751,0,0
342,TRANSFER,12200.666255931694,C103699,164228.16305756406,152173.77677715055,M203699,4755.086374387995,16870.579909483793,0,0
314,CASH_OUT,1189.0498285184394,C103700,34075.667550166065,32991.54806398428,C203700,123438.6831806735,124541.52082441194,0,0
511,TRANSFER,3057.655126410148,C103701,49134.924415321366,45270.72530838327,C203701,177606.5025581944,180170.1826389777,0,0
462,CASH_OUT,404.9564732974033,C103702,79555.79765029815,79806.86244044478,C203702,140124.85474374937,140702.39885004723,0,0
456,TRANSFER,1825.8033112685412,M103703,67570.03213153912,65254.56356280192,C203703,41927.94863886214,43903.91846225418,0,0
479,CASH_OUT,8357.843910816458,C103704,193041.96860242772,185184.781952331,M203704,35972.72495796638,44948.78647548294,0,0
425,TRANSFER,3920.7078310206407,C103705,134749.287017748,130856.04808691627,C203705,116670.28482067712,120560.44823450947,0,0
411,CASH_OUT,8235.36709957182,C103706,179023.22613654562,170602.0364801477,C203706,108507.9204821922,116894.6428820183,0,0
138,TRANSFER,16550.118986771016,C103707,116420.48935711618,100488.63504850851,C203707,124538.30523171801,141418.08470185657,0,0
654,PAYMENT,804.2612855548508,C103708,194187.62733191476,192483.19478312565,C203708,135519.06798249463,136318.83331064257,0,0
312,CASH_OUT,6053.389082113101,M103709,41551.42349808785,36167.60549410204,C203709,142862.62757696412,149124.15566689745,0,0
248,TRANSFER,349.40882711383256,M103710,130275.57094467636,130507.60613334949,C203710,50216.70444666842,50715.8835184375,0,0
596,CASH_OUT,2125.3010793223284,C103711,161537.72476050837,158942.5539054474,C203711,16834.20157014088,19884.39318348738,0,0
506,TRANSFER,14222.951282978138,C103712,60205.90441705014,45605.94347434006,C203712,49385.46927910128,63589.70919086999,0,0
194,CASH_OUT,4923.089978472333,C103713,96485.39649874359,91193.87638397179,C203713,3166.33232975696,8201.621519911343,0,0
613,TRANSFER,9705.218080105355,C103714,91386.6233891385,81675.58956495096,C203714,7784.92512039124,16603.51703558996,0,0
62,CASH_OUT,15427.667583220724,C103715,199890.35295715,183941.8772136013,C203715,138908.92283713553,154866.62683366158,0,0
194,CASH_OUT,4798.333856409984,C103716,181227.55971690646,176869.50447717216,M203716,191956.24285346927,196368.80743389516,0,0
509,CASH_OUT,677.9501889401513,C103717,58327.47766979567,58726.90413392918,C203717,99797.46680333916,100366.23368275634,0,0
681,PAYMENT,2398.896220861332,C103718,20340.79903046475,17436.247619140126,C203718,197604.59548772837,200210.5451117939,0,0
560,TRANSFER,9802.036280946524,C103719,118884.77032004499,109484.0764182419,C203719,55861.35820734479,65619.49061987807,0,0
633,CASH_IN,9239.727332032135,C103720,188462.9774895311,179267.45891637026,M203720,15322.416819304219,24768.538378791978,0,0
616,TRANSFER,304.6494887639884,C103721,68126.50831058547,67733.46222108627,C203721,168422.85581486562,169185.6696465367,0,0
446,PAYMENT,11968.347888702863,C103722,84010.58333832909,71689.13777035898,C203722,198396.71468065187,210769.28833548783,0,0
459,TRANSFER,455.09444150428163,C103723,177013.02763258925,176624.4505618087,C203723,103412.41148126134,103490.18553310531,0,0
284,DEBIT,8904.924437566504,C103724,70067.99084283119,60419.833000181905,C203724,78326.80116550365,86477.29426770813,0,0
222,CASH_OUT,14445.374572286944,C103725,68354.27656416324,54425.95117378328,C203725,58897.633422162835,73054.94082409884,0,0
50,TRANSFER,2148.430077600138,C103726,50010.831406348654,48232.192335551685,C203726,140697.18180249888,142764.61865699105,0,0
130,PAYMENT,836.0865055945502,C103727,181623.49122988354,181247.92885760588,C203727,29371.417898931297,29533.414039824387,0,0
508,TRANSFER,2613.328676117324,M103728,163931.18300519217,161491.78178463597,C203728,1184.3458579834821,3564.590500959388,0,0
228,DEBIT,12854.540439283666,C103729,184172.08584636776,171792.42958595953,M203729,28212.16838361169,41248.9426100451,0,0
586,TRANSFER,9529.589275303411,C103730,49181.49377765117,39993.583485330135,M203730,18631.96601109176,28262.581074749138,0,0
2,PAYMENT,1523.3553078242571,C103731,25309.341245756346,24258.83230659779,C203731,27934.73295388098,29560.297434336524,0,0
734,PAYMENT,26844.469043333494,C103732,75840.26289619223,49587.353270735635,C203732,190937.25495665602,217474.9871543288,0,0
190,CASH_OUT,4435.238857726203,C103733,195852.76657142068,191693.48038056467,C203733,12471.563485073279,16784.515560305852,0,0
500,TRANSFER,2728.3816975504465,C103734,53612.04952751426,50907.97983830159,M203734,136391.29383759177,138800.57167949504,0,0
358,PAYMENT,2569.1596726546695,C103735,197607.18824882616,195441.72701526512,C203735,119580.79378889184,121967.09346502794,0,0
271,CASH_OUT,3593.3518316124673,C103736,103434.23163531584,100123.83536057742,C203736,92441.96407998032,96377.13947617765,0,0
621,CASH_OUT,3667.630915227263,C103737,151550.13868328073,147815.7662068434,C203737,179352.62520502732,183017.91104345696,0,0
601,CASH_IN,2218.745756466604,C103738,96869.78237316907,93838.45754884265,C203738,26557.651836129524,28424.09204092571,0,0
193,CASH_OUT,3629.3715509785084,C103739,114229.8297114167,110655.22327677767,C203739,124753.31086807235,128537.33840743634,0,0
610,TRANSFER,1507.7929927509365,C103740,103434.80426114735,101222.6920975364,C203740,150026.5137630438,151245.0900584462,0,0
84,CASH_OUT,6298.8392027895725,C103741,74311.50765254413,67777.00156912304,C203741,157587.9590249546,163627.52162863157,0,0
731,PAYMENT,9510.915145718724,C103742,37968.06584929204,27858.19041420393,C203742,40791.00848307491,50308.11413480699,0,0
231,TRANSFER,113.22216787597864,C103743,97983.16295374162,98605.30790518313,C203743,122752.32465237555,122622.99323277803,0,0
707,CASH_OUT,3966.9097735028668,C103744,140579.10697994803,137917.93899032127,C203744,104147.8820858324,108320.3386308757,0,0
601,TRANSFER,13857.66596607281,C103745,13727.01135484138,-551.4023790778922,C203745,82495.43421284603,95842.70890358594,0,1
389,CASH_OUT,9836.408964267888,C103746,168283.94555771668,157863.49394534278,C203746,86674.94201529924,96575.74228014355,0,0
707,DEBIT,9766.47298514567,C103747,3855.5717206220306,-6234.519491430726,C203747,143797.24337970768,153452.8972673844,0,0
78,PAYMENT,13812.8666219744,C103748,115680.15261785423,101402.481256763,C203748,117674.44244475775,131482.03636698064,0,0
57,PAYMENT,16447.1498487446,C103749,53400.98485114435,36662.55737901342,C203749,127038.57010249657,143028.80267309063,0,0
539,TRANSFER,5300.487276844428,C103750,198206.28037144124,192856.30130418696,C203750,29508.757974542932,34750.2765235286,0,0
583,TRANSFER,23686.38551471063,C103751,135183.19496710302,111433.67193103668,M203751,160744.76702759333,184421.7191823969,0,0
51,TRANSFER,3381.412044562485,C103752,175088.96764732525,172516.9368304984,C203752,144075.73080759842,148134.35841213565,0,0
343,PAYMENT,6454.214333042758,C103753,54917.858125175626,48673.835476662345,C203753,100046.67803717499,106735.04283318594,0,0
19,CASH_OUT,756.204334765595,C103754,18149.07691332972,17661.005155218274,C203754,137216.9597762578,137283.1334651033,0,0
341,TRANSFER,14849.49753729895,C103755,965.798662440065,-14017.682891319648,C203755,62159.341912450785,76618.80464539646,0,1
516,CASH_IN,2100.549744356239,C103756,42759.38180690388,40971.47975499556,C203756,199226.53864483474,201233.66610505382,0,0
380,CASH_IN,1932.4849611946122,C103757,124398.22699334096,122065.58124378098,C203757,190221.67734950877,192459.9135250817,0,0
256,TRANSFER,8672.598577167882,C103758,98423.5241888062,90294.82346466497,C203758,174237.24650593603,182709.31186844432,0,0
564,CASH_OUT,3093.1265215348526,C103759,124782.1773662336,122462.16039851114,C203759,75206.75782494832,78289.40584807056,0,0
372,CASH_OUT,10761.712310303526,C103760,27562.52428874475,15821.588405908617,C203760,111711.95235322781,122372.22549979681,0,0
681,TRANSFER,24573.901037804393,C103761,44809.02636173636,21021.004462731973,M203761,114392.74130845361,139200.356211013,0,0
50,TRANSFER,1156.5135484859093,C103762,134885.36956494048,134642.85096048197,C203762,191060.58680462997,192373.0236376375,0,0
96,TRANSFER,507.27256774040285,C103763,160970.28017592576,160236.0701882819,C203763,105357.06894982315,106634.18647493066,0,0
332,CASH_OUT,30888.951428394157,C103764,195649.2076229616,164814.19188392948,C203764,68801.52355943708,99967.35815916721,0,0
193,CASH_OUT,1681.377349582722,C103765,111147.15149565123,109748.171232683,C203765,35805.556471531316,37611.62877234106,0,0
78,TRANSFER,4974.745516932626,C103766,149682.87341419503,144780.00211000527,M203766,10339.272391275766,16058.974411394871,0,0
